,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
54,spotify:track:755inykyaG4w22GWAsA3MX,Marlboro Nights,Lonely God,False,0.466,0.823,2,-6.635,0.311,0.00237,0.000321,0.332,0.782,175.797,76,"[Intro]Two, three, four[Verse]I don't want to go to school tomorrow I can't studyThinking about you and you know I always doI don't want to go to sleep tonight when I can stay upThinking about you and you know I always do[Chorus]Marlboro Nights(Just say the word, just say the word)(Just say the word, just say the word)Marlboro Nights(Just say the word, just say the word)(Just say the word, just say the word)[Outro]La, da, da-da, la, da, da, daLa, da, da-da, la, da, da, daLa, da, da-da, la, da, da, daLa, da, da-da, la, da, da, daLa, da, da-da, la, da, da, daLa, da, da-da, la, da, da, daLa, da, da-da, la, da, da, daLa, da, da-da, la, da, da, daLa, da, da-da, la, da, da, daLa, da, da-da, la, da, da, daLa, da, da-da, la, da, da, daLa, da, da-da, la, da, da, da"
56,spotify:track:7pBrj5rt4SSxXwFKOyZfHR,Dissolve,Absofacto,False,0.688,0.582,6,-10.668,0.0542,0.23,0.000157,0.0663,0.872,85.486,64,"[Verse 1]No flask can keep itBubble up and cut right throughBut you're someone I believe inYou heat me like a filamentAnytime you're in the roomBut you burned me and I'm smoking[Chorus]I just wanted you to watch me dissolve, slowlyIn a pool full of your loveBut I don't even know how the chemistry worksWhen you're poolsideKicking in the dirt, kicking in the sandAnd stirring up trouble[Verse 2]Can't find an exitI wander in a maze aloneIf I find you will you shock me?Left, left and right, rightPretty sure that I've been here beforeAnd it isn't what I wanted[Chorus]I just wanted you to watch me dissolve, slowlyIn a pool full of your loveBut I don't even know how the chemistry worksWhen you're poolsideKicking in the dirt, kicking in the sandAnd stirring up trouble"
57,spotify:track:34TufQ4EFzmDIFXJ3A8Yau,Flamingo,Kero Kero Bonito,False,0.788,0.49,8,-6.29,0.511,0.311,0.0,0.0968,0.791,177.865,57,"[Intro]How many shrimps do you have to eatBefore you make your skin turn pink?Eat too much and you'll get sickShrimps are pretty rich[Verse 1]なんであいつらはピンク？動物園で思ったピンク食べ物でそうなんだ実は私はたらこが大好きプラス海老カニ食べようピンク色になるの？だから皆違う色人間って勘違いしてるよね[Chorus]Black, white, green or blueShow off your natural hueFlamingo, oh, oh, ohIf you're multicolored, that's cool tooYou don't need to changeIt's boring being the sameFlamingo, oh, oh, ohYou're pretty either way"
58,spotify:track:5k9CZnMvbTryKroi1tkp2S,Who R U,Jufu,False,0.925,0.337,1,-13.445,0.41,0.0135,0.0,0.065,0.529,91.478,40,"[Intro]Hold up, wait wait waitWait wait wait, stop, stopThis doesn't make senseHold up, wait (Ouu)[Chorus]Who are you? (Uh huh)I am you (What)I am meNo sir, you are you (Wait)I dunno (Um)Two is twoGot two buss downs, diamonds blue (Yeah)Five milly dollars for a deal? That’s cool (Uh huh)I wanted seven, label said, ""Minus two"" (Grrt)Fat cheque, satisfied, I guess that'll do (Yeah)Big guap, gratified, getting to the loot (Bow)[Verse 1]Run it back thoWhy they always tryna copy me (What)Be like meI said you are youBut you said you're me (What)Honestly, yes I got the dripNow you follow me (Yeah)Tryna be, tryna be like meYou aspiring (Ouu)"
59,spotify:track:0WKmVAD4VWk5EdTyCFILi4,Needs,Verzache,False,0.813,0.601,11,-7.552,0.116,0.189,0.0002,0.426,0.855,118.981,66,"[Chorus]Enjoy yourself, enjoy yourselfJust leave me for somebody elseEnjoy yourself, enjoy yourselfJust leave me for somebody elseEnjoy yourself, enjoy yourselfJust leave me for somebody elseEnjoy yourself, enjoy yourselfJust leave me for somebody elseEnjoy yourself, enjoy yourselfShe doesn't need nobody elseEnjoy yourself, enjoy yourselfShe doesn't need nobody else[Verse]What's your name, let me out pleaseYou know I love you, you're my dime pieceDon't stop, baby don't pleaseFor my enemies, don't unleashAnd I'll be sitting on the throne nowAs I'm dyingI'll be thinking about your face nowWhen I can't remember all days nowAll days that we've been trying to forget aboutHow-"
60,spotify:track:5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,PUBLIC,False,0.606,0.799,9,-4.452,0.0261,0.0128,0.0,0.15,0.638,103.014,76,"[Verse 1]Well, I will call you darlin' and everything will be okay'Cause I know that I am yours and you are mineDoesn't matter anywayIn the night, we'll take a walk, it's nothin' funnyJust to talk[Chorus]Put your hand in mineYou know that I want to be with you all the timeYou know that I won't stop until I make you mineYou know that I won't stop until I make you mineUntil I make you mine[Verse 2]Well, I have called you darlin' and I'll say it again, againSo kiss me 'til I'm sorry, babe, that you are gone and I'm a messAnd I'll hurt you and you'll hurt me and we'll say things we can't repeat[Chorus]Put your hand in mineYou know that I want to be with you all the timeYou know that I won't stop until I make you mineYou know that I won't stop until I make you mineUntil I make you mine"
63,spotify:track:6MYJv37Mpj5njLLbxKWNun,Crush,Tessa Violet,False,0.91,0.402,1,-9.55,0.0857,0.0297,0.00018,0.0801,0.825,135.993,64,"[Intro]Uh, alright[Verse 1]I can't focus on what needs to get doneI'm on notice hoping that you don't run, ahYou think I'm tepid but I'm misdiagnosed'Cause I'm a stalker, I seen all of your posts, ah-ah[Pre-Chorus]And I'm just tryna play it cool nowBut that's not what I wanna do nowAnd I'm not tryna be with you now, you nowMhm[Verse 2]You make it difficult to not overthinkAnd when I'm with you I turn all shades of pink, ahI wanna touch you but don't wanna be weirdIt's such a rush, I'm thinking wish you were here, ah-ah[Pre-Chorus]And I'm just tryna play it cool nowBut that's not what I wanna do nowAnd I'm not tryna be with you now, you now"
64,spotify:track:0EKbMWOt2ZwdEcqgRpLHaC,Asshole,hooligan chase,True,0.748,0.802,5,-6.271,0.113,0.595,0.000678,0.113,0.874,159.984,53,"[Intro]Ayy, hahahaI got gas, but I ain't been eatin' beansWait, wait, I been eatin' beansHahahaWhoa, hey (Ayy)Whoa, hey (Ayy)[Chorus]Baby, I'm a bad boy, I might hurt youI need a therapist and a perc tooI need a cash flow, you fuck with fat hoes (You do)I ain't got no drugs, I'm turnin' to an assholeOn the stove, cookin' eggs, need a new pan (Brr)She a pro with the head, she don't use handsI need hunnids in the sky and a blue tintYou ain't on the family tree, who is you, fam?[Verse]I be itchin' for the pack, I'm a dope fiendI drink thot blood, what the fuck is codeine?Ayy, what the fuck is codeine?Yo' baby mama learned some tricks and tryna show me (Ayy)Truth is I don't really fuck with these hoes (Big facts)I just fuck with these hoes when I wan' fuck with these hoes (Big facts)And my dick go right in they muh'fuckin' noseAnd if they ain't with that way, then it go right through they toesI don't pop a Xan for the cultureYo' bitch suck me dead like a vultureWorkin' with my wood like a sculptor (That's some fire)Big booty hoes charmin ultra"
66,spotify:track:58IHCvoCPfMNS0WrK7JnSg,Gm Say It Back,Killua the Pilgrim,True,0.689,0.405,8,-12.525,0.171,0.733,4.8e-05,0.54,0.423,77.54,27,"[Intro]YooThis song is for my sad niggasYou know, the type of niggas to listen to Lil Peep, and Juice WRLDYuh, aye, what?[Hook]Good morning bitch, say it back, aye (Yuh)Good morning bitch, say it back, yuh (Woah)Good morning bitch, say it backI hit you up, and you don't hit me back[Verse]Told a bitch good morning ’bout a year ago (Yes I did)Still waiting for a reply from that silly hoe (I really am)If I ever get it, Imma nut like a cheerio (Cheerio)If I ever fuck her, Imma tell that bitch, ""Cheerio!""Why that little hoe wanna treat me like John CenaDon't leave me on read just to fuck with my demeanorEvery time I see her, I'm reminded of the subjectAnd every time we talk there’s a little bit of somethin' (Nico nico niiiii)[Bridge]I got my heart broken by a silly thotty (Okay)She drove a nigga crazy like a Maserati (Vroom vroom)I don't even really wanna say I'm fuckin' sorryBut I'm laughably pathetic so I'll hit her in the morning with a"
67,spotify:track:0OFknyqxmSQ42SoKxWVTok,Un Poco Loco,Anthony Gonzalez,False,0.62,0.496,7,-7.509,0.133,0.597,1.36e-05,0.322,0.636,126.032,72,"[Verse 1: Miguel]What color is the sky? Ay, mi amor, ay, mi amorYou tell me that it's red, ay, mi amor, ay, mi amorWhere should I put my shoes? Ay, mi amor, ay, mi amorYou say, ""Put them on your head!"", ay, mi amor, ay, mi amorYou make me un poco loco, un poquititito locoThe way you keep me guessing, I'm nodding and I'm yes-ingI'll count it as a blessing that I'm only un poco loco[Verse 2: Hector, Miguel, Both]The loco that you make me, it is just un poco crazyThe sense that you're not makingThe liberties you're takingLeaves my cabeza shakingYou're just un poco loco[Bridge: Ensemble]He's just un poco crazy, leaves my cabeza shakingHe's just un poco crazy, leaves my cabeza shakingHe's just un poco crazy, leaves my cabeza shakingHe's just un poco crazy, leaves my cabeza shaking[Outro: Miguel & Hector]Un poquititititititititi-titititito loco!"
68,spotify:track:53yWQ1FObrwPlVYCZdR6es,Liar,BigKlit,True,0.883,0.492,7,-12.118,0.354,0.339,0.0,0.166,0.59,94.959,47,"[Intro]Whistles out, in the cut‚ goin' Full Tac[Chorus]Lyin' on your dick‚ lyin' on your dick (Liar)Why you lyin' on your dick‚ lyin' on your dick? (Liar)Why you lyin' on your dick, lyin' on your dick? (Cap)He be talkin' shit 'cause he just wanna hit (I know)Why you lyin' on your dick, lyin' on your dick? (Liar)Why you lyin' on your dick‚ lyin' on your dick? (Cap)Why you lyin' on your dick, lyin' on your dick? (Bitch)He be talkin' shit 'cause he just really wanna hit (Uh, uh‚ uh)[Verse 1]Ah, I smell capHe say he like cat, but that is not a factHe keep it in the closet, he keep it under wrapsThe only thing my closet got is straps[Pre-Chorus]Fuck, you a pussy ass bitch (You goose)Fuck you, your mama, and your kids (All of 'em, stupid)I hate a lyin' ass trick (Bitch)Always lyin' on his dick, you pussyWhy you gotta lie?You know that you a liarSo insecure insideBe a real nigga, only bitch niggas lie, ah"
69,spotify:track:3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Lizzo,True,0.715,0.624,4,-3.046,0.114,0.11,0.0,0.123,0.412,158.087,75,"[Intro]Why men great 'til they gotta be great?Woo![Verse 1]I just took a DNA test, turns out I'm 100% that bitchEven when I'm crying crazyYeah, I got boy problems, that's the human in meBling bling, then I solve 'em, that's the goddess in meYou coulda had a bad bitch, non-committalHelp you with your career just a littleYou're 'posed to hold me down, but you're holding me backAnd that's the sound of me not calling you back[Chorus]Why men great 'til they gotta be great? ('Til they gotta be great)Don't text me, tell it straight to my face (Tell it straight to my face)Best friend sat me down in the salon chair (Down in the salon chair)Shampoo press, get you out of my hairFresh photos with the bomb lighting (With the bomb lighting)New man on the Minnesota Vikings (Minnesota Vikings)Truth hurts, needed something more exciting (Yee)Bom bom bi dom bi dum bum bay (Eh, yeah, yeah, yeah)[Verse 2]You tried to break my heart?Oh, that breaks my heartThat you thought you ever had itNo, you ain't from the startHey, I'm glad you're back with your bitchI mean, who would wanna hide this?I will never, ever, ever, ever, ever be your side chickI put the sing in singleAin't worried 'bout a ring on my fingerSo you can tell your friend, ""Shoot your shot"" when you see himIt's okay, he already in my DMs"
73,spotify:track:6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,girl in red,False,0.566,0.366,7,-12.808,0.028,0.113,0.181,0.155,0.237,129.96,88,"[Verse 1]Smoking cigarettes on the roofYou look so pretty and I love this view[Pre-Chorus]We fell in love in OctoberThat's why, I love fallLooking at the starsAdmiring from afar[Chorus]My girl, my girl, my girlYou will be my girlMy girl, my girl, my girlYou will be my worldMy world, my world, my worldYou will be my girl[Verse 2]Smoking cigarettes on the roofYou look so pretty and I love this viewDon't bother looking downWe're not going that wayAt least I know, I am here to stay[Pre-Chorus]We fell in love in OctoberThat's why, I love fallLooking at the starsAdmiring from afar(My girl, my girl, my girl)"
75,spotify:track:1PNBqEIxQmeyP2uqpWtV2M,Gordon Ramsay,HL Wave,True,0.883,0.732,10,-7.133,0.343,0.0207,0.0,0.199,0.808,74.984,42,"[Intro: HL Wave]Jhonny Flames productionsMove your fat fuckin' assShe can't clap without her hands?(What did you say?)Nah, you can keep that ho(What?)[Chorus: HL Wave]If she can't clap without her hands, then I don't want that bitchI feel like Gordon Ramsay how I flick my fucking wristIf your ho spam my inbox, then I block her quickAll this jewelry on me, so I keep a stick (Yeah, yeah)Bitch, I flick my wrist (Huh?)Yeah, I flick my wrist (Huh?)Bitch, I flick my wrist (Yeah)Yeah, I flick my wrist (What?)Bitch, I keep my stick (Yeah)Yeah, I keep my stick (Huh?)Bitch, I keep my stick (Yeah)Yeah, I keep my stick (Yeah, yeah)[Verse 1: HL Wave]Okay, like pop outBitch, you know I keep it on meWe in the drop nowYou know that this shit is not freeShe giving slop (Huh?)40, let it pop (Yeah)Fuck her, then I swap (Swap)Fuck her in the drop, yeah (Drop)Okay like, run to the back, go faster (Huh?)She tryna smash, I will not let herOkay like baby got back, big rack too (What?)So no bitch, I will not dead her, yeahStay with the strap, I'm poppin' (Damn)Nigga talk down, lay his ass in the coffin (Yeah)Knock you off the map for cappin' (What?)You lame bitch, chopper get to blastin'"
77,spotify:track:1nrsFfACPG4Hnw5AuOpCND,Smack a Bitch,Rico Nasty,True,0.703,0.7,2,-2.417,0.221,0.0055,0.0,0.115,0.34,169.861,58,"[Intro]Yeah! Yeah!(Rico)Kenny BeatsSugar Trap!(Rule #1)[Verse 1]Don't worry 'bout a bitch who never been in your place (Huh?)Always move in silence, never question your fate (Rule #2)Always check in on ya niggas, gotta make sure they straightIf I'm gettin' money, then you know we all got a plateSince a baby in her tummy mama knew I was greatThey can't play me like a dummy, they know what not to takeFuck these niggas 'cause the money only thing I'ma chaseTime is precious, that's the only thing I try not to wasteShe hatin' 'cause I'm up, you can tell on her faceI been eatin' so much, I been sayin' my graceWhen the times was rough, I would look up and prayThank God I ain't have to smack a bitch today[Chorus]Oh my fucking God, smack a bitch todayThank God I ain't have to smack a bitch todayYeah! Smack a bitch todayThank God I ain't have to smack a bitch today (Huh?)Yeah, woah, smack a bitch todayThank God I ain't have to smack a bitch todayHuh? Smack a bitch todayThank God I ain't have to smack a bitch today"
78,spotify:track:6HJxxqHWMdidwTVZmZWeHU,New Flesh,Current Joys,False,0.62,0.594,9,-16.066,0.0383,0.887,0.5,0.0917,0.698,165.861,74,[Verse 1]I listened to The CureI listened to The CureI listened to The Cure and then I criedI watched VideodromeI watched VideodromeI watched Videodrome and lost my mindI tried to write a songI tried to write a songI tried to write a song I think you'd likeBut no one gives a shitNo one gives a shitNo one gives a shit about my life[Chorus]'Til I die'Til I dieIt's DIYIt's DIY[Verse 2]I have nightmaresI have nightmaresI have nightmares all the timeSo I stay awakeSo I stay awakeSo I stay awake all nightI say I'm gonna leaveI say I'm gonna leaveI say I'm gonna leaveBut I think you're rightI'm gonna stay right hereI'm gonna stay right hereI'm gonna stay right here until I die
80,spotify:track:5ACZOGjT6I5He0pDZED56Z,Wannabe,why mona,False,0.578,0.724,6,-7.02,0.0865,0.192,2.38e-05,0.235,0.465,169.827,67,"[Intro]Yeah, I'll tell you what I want, what I really really wantSo tell me what you want, what you really really wantI'll tell you what I want, what I really really wantSo tell me what you want, what you really really wantI wanna, I wanna, I wanna, I wannaI really really really wanna zigazig ahI wanna, I wanna, I wanna, I wannaI really really really wanna zigazig ah[Verse 1]If you want my future forget my pastIf you wanna get with me better make it fastNow don't go wasting my precious timeGet your act together we could be just fine[Pre-Chorus]If you wanna be my lover, you gotta get with my friendsMake it last forever, friendship never endsIf you wanna be my lover, you have got to giveTaking is too easy, but that's the way it is[Chorus]Yeah, I'll tell you what I want, what I really really wantSo tell me what you want, what you really really wantI wanna, I wanna, I wanna, I wannaI really really really wanna zigazig ah"
82,spotify:track:0sVcnEo2jnUnr3p7uVDZ9o,Walk,Comethazine,True,0.828,0.795,1,-6.188,0.26,0.228,0.0,0.307,0.739,160.099,66,"[Intro]PHLEXNAyy, ayy[Chorus]I walk around like that nigga, finger on the triggerIf a nigga want some smoke, I let this choppa eat his liver (Boom)I came with the .38, I'm leavin' with a bodyIf he try me, do him sloppy, shootin' out the big body (Raah)I walk around like that nigga, finger on the triggerIf a nigga want some smoke, I let this choppa eat his liver (Boom)I came with the .38, I'm leavin' with a bodyIf he try me, do him sloppy, shootin' out the big body (Raah)[Verse]Ayy, pop out on a pussy (Boom), nigga, what the fuck up? (Ayy)Gas pack strong as fuck, my blunt be doing push-ups (Push-ups)If you 'bout that action, tell that pussy nigga buck up (Buck up)You be talkin' hella tough on Twitter, pull the fuck up (Ayy)My bustdown be shinin' like some glitter, but it's VV (Ayy)Murk a nigga, put him on the news, he on TV (Ayy)I got all this ice 'cause I'm a goddamn celebrity (Ayy)Bustdown demon on my motherfuckin' Cuban link[Chorus]I walk around like that nigga, finger on the triggerIf a nigga want some smoke, I let this choppa eat his liver (Boom)I came with the .38, I'm leavin' with a bodyIf he try me, do him sloppy, shootin' out the big body (Raah)I walk around like that nigga, finger on the triggerIf a nigga want some smoke, I let this choppa eat his liver (Boom)I came with the .38, I'm leavin' with a bodyIf he try me, do him sloppy, shootin' out the big body (Raah, boom)"
83,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,True,0.745,0.642,7,-6.257,0.287,0.0204,0.0,0.0658,0.226,179.974,83,"[Intro]Turn you to a dancerYeahInternet Money, bitch[Chorus]I got black, I got white, what you want?Hop outside a Ghost and hop up in a PhantomI know I'm ’bout to blow, I ain't dumbThey try to take my flow, I take they ass for ransomI know that I'm goneThey see me blowin’ up, now they say they want someI got two twin Glocks, turn you to a dancerI see two twin opps, leave 'em on a bannerAnd I got two thick thots, wanna link the gang, yeah[Verse]I got red, I got blue, what you want?The Chanel or Balenciaga, Louis and VuittonShe know I got the Fendi, Prada when I hit MilanI needed me a die or rider, I need me the oneI started from the bottom, you could see the way I stuntI want all the diamonds, I want that shit to weigh a tonThe opps, they tryna line me 'cause they hate the place I'm fromBut them niggas don't know me, they just know the place I'm fromI got lots of shawties tryna pull up to my placeBut you ain't want me last year, so just get up out my faceThey all up in my inbox, so I know they want a tasteI know they want my downfall, lil' nigga, are you laced?"
84,spotify:track:1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,False,0.703,0.594,5,-6.146,0.0752,0.342,0.0,0.123,0.475,153.848,72,"[Intro: Nessly]D-D-Daytrip took it to ten (Hey)[Verse 1]Ayy, Panini, don't you be a meanieThought you wanted me to go upWhy you tryna keep me teeny? IIt's a dream, he wished it on a genieI got fans finally, ain't you wanting them to see me? I[Refrain]I thought you want this for my life, for my lifeSaid you wanted to see me thrive, you lied[Chorus]Just say to me what you want from meJust say to me what you want from me[Verse 2]Ayy, Panini, don't you be a meanieThought you wanted me to go upWhy you tryna keep me teeny now?Now they need me, number one on streamingOh yeah, you used to love meSo what happened, what's the meaning? I"
86,spotify:track:5KBARWIxeMGkvUax9VtVC9,My Type,Saweetie,True,0.899,0.811,2,-6.294,0.258,0.000677,0.0,0.0672,0.587,105.038,71,"[Intro]Hennessy on my lips, take a little sipPrivacy on the door, I'ma make the shit grip[Chorus]Rich nigga, eight-figure, that's my typeThat's my type, nigga, that's my typeEight-inch big, ooh, that's good pipeBad bitch, I'ma ride the dick all nightRich nigga, eight-figure, that's my typeThat's my type, nigga, that's my typeEight-inch big, ooh, that's good pipeThat's my type, nigga, that's my type[Post-Chorus]New wrist, new whip, ride around dippedI can see why all these basic hoes pissed[Verse 1]Bust down wrist, not a bust down bitch (Ah)Said I want your man, no the fuck I don't, sis (Uh, uh)If he a rich nigga, why he still hitting licks? (Licks)Nigga spending bread but he still can't hitBitch please (Bitch), Lamborghini keysPussy dripping ice, he get flown out to meBitch please, I want a man with the Bs (Yeah)Pussy from the Bay, goin' dumb on the D (Hahaha)"
88,spotify:track:1CF5kzz5XDBAL24wtVyyTJ,Take Your Man,Mahogany Lox,True,0.934,0.658,0,-8.052,0.108,0.411,0.000738,0.0809,0.344,110.015,53,"[Intro]I can take your man if I want toI can take your man if I want to[Chorus]I can take your mans if I want to (Want to)But lucky for you, I don't want to (Want to)I can take your mans if I want to (Want to)But lucky for you, I don't want to (Want to)[Verse 1]Why you coming at me with an attitude? (Huh?)Slapping on my ego, now I'm mad at you (Shoo)Now I gotta do what I gotta do (Hmm)Kinda sad, don't even like the dude[Pre-Chorus]Not Mickey D's, but he's lovin' it (Lovin' it)Tall glass of water, gotta take a sip (Take a sip)Call him Arby's 'cause he has the meat (The meat)Pipe down, girl, better take a seat (A seat)[Chorus]I can take your mans if I want to (Want to)But lucky for you, I don't want to (Want to)I can take your mans if I want to (Want to)But lucky for you, I don't want to (I don't want to)"
90,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,Midnight City,M83,False,0.526,0.712,11,-6.525,0.0356,0.0161,0.0,0.179,0.32,105.009,73,[Instrumental Intro][Verse 1]Waiting in the carWaiting for a ride in the darkAt night the city growsLook at the horizon glow[Instrumental Bridge][Verse 2]Waiting in the carWaiting for a ride in the darkDrinking in the lightsFollowing the neon signsWaiting for a word (Word)Looking at the milky skyline (Skyline)The city is my church (The city is my church)It wraps me in its blinding twilight (Twilight)[Instrumental Bridge][Outro]Waiting in the carWaiting for the ride in the darkWaiting in the car (Waiting in the car)Waiting for the ride in the dark (Ride in the dark)Waiting in the car (Car)Waiting for the ride in the darkWaiting in the car (Waiting in the car)Waiting for the ride in the darkWaiting in the car (Waiting in the car)Waiting for the ride in the dark
94,spotify:track:2VDadIDCFgDqvVCvaDPtn9,Becky,Championxiii,True,0.934,0.439,4,-9.564,0.338,0.00506,0.0,0.092,0.289,140.022,44,"[Intro]Hey manY'all be asking and askingAnd asking for this shit manHahaha, I guess I'll drink for this shit manLook, look[Chorus]I knew this bitch named Becky (Becky, Becky, Becky)She like to talk real sexy (Ugh, nasty bitch)I had to tell her she gon' stop, yeah, yeah'Cause everybody know that she a thot (Fucking nasty bitch)[Post-Chorus]But this shit don't stop, never ever, nahMan, I'm swervin' in the coupe and I skrrt off the lot (God, God)This shit is so hot, I am the man, yeah (I'm the man)Ham? Sam-I-Am (Hell yeah) Goddamn[Verse]Yeah, flame kicks, game six, yeahBad bitch in a new whipIce cold, frostbitTik Tok but don't talk about itBlew a stack before I thought about itStupid b, I had to run around itChamp on, I had to boast about it (Champ)Saw your girl, didn't think twice (Nah)Suit up, then I take flight (Skrrt)Gotta get to the bag right (Blaow)Never sleep up all night (Yeah)She talk shit but can't hit tight (Nah)Make moves, she make timeI see her while I'm flyShe sees me and it's on sight 'cause"
95,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,True,0.778,0.317,1,-10.732,0.334,0.592,0.0,0.0881,0.327,140.048,85,"[Verse 1]Yeah, breakfast at Tiffany's and bottles of bubblesGirls with tattoos who like getting in troubleLashes and diamonds, ATM machinesBuy myself all of my favorite things (Yeah)Been through some bad shit, I should be a sad bitchWho woulda thought it'd turn me to a savage?Rather be tied up with calls and not stringsWrite my own checks like I write what I sing, yeah (Yeah)[Pre-Chorus]My wrist, stop watchin', my neck is flossyMake big deposits, my gloss is poppin'You like my hair? Gee, thanks, just bought itI see it, I like it, I want it, I got it (Yeah)[Chorus]I want it, I got it, I want it, I got itI want it, I got it, I want it, I got itYou like my hair? Gee, thanks, just bought itI see it, I like it, I want it, I got it (Yep)[Verse 2]Wearing a ring, but ain't gon' be no ""Mrs.""Bought matching diamonds for six of my bitchesI'd rather spoil all my friends with my richesThink retail therapy my new addictionWhoever said money can't solve your problemsMust not have had enough money to solve 'emThey say, ""Which one?"" I say, ""Nah, I want all of 'em""Happiness is the same price as red-bottoms"
98,spotify:track:2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,False,0.88,0.751,7,-4.258,0.0874,0.177,6.43e-05,0.106,0.884,117.948,81,"[Chorus]Ride it, we're all aloneRide  it, just lose controlRide  it, ride it, come touch my soulRide it, ride, let me feel youRide it, turn the lights down lowRide  it, from head to toeRide  it, ride it, touch my soulRide it, ride, let me feel you[Verse 1]It's  been a month and twenty daysAnd we're going 'round and 'round, playing silly gamesNow you're saying, slow it down, not right nowThen ya wink at me and walk awayLet  it be, let it be, let it be knownHold on, don't goTouching and teasing me, telling me noBut this time I need to feel you[Chorus]Ride it, we're all aloneRide it, just lose controlRide it, ride it, come touch my soulRide it, ride, let me feel youRide it, turn the lights down lowRide it, from head to toeRide it, ride it, touch my soulRide it, ride it, let me feel you"
101,spotify:track:1sOr5OXjbukTzBDgmvd6Fa,Indigo,88rising,False,0.819,0.664,7,-5.612,0.0828,0.0958,1.75e-06,0.263,0.71,144.988,51,"[Verse 1]You know I'm your type, right? (Right)Mark you calendar, tonight's gonna be your life's high light (Light)Boy, we gon' roll up, we gon' roll out, lookThis is the land of fast, bet you ain't used to that, nawFirst one will not be last, she can stay in your past, honeyI don't stop for no one but I pause for you, you, you, you[Pre-Chorus 1]So let's go out on town and get real highIt'd be psycho to psychoanalyzeLeave all of your inhibitions behindTonight let's test all the borderlines like[Chorus]How far out does the indigo go?Boy, let's find out, take the longer way homeHave my body all super-imposedRight on top of yours, ohAs far as the indigo goesI'm hatin' that you're still in your clothesBaby, touch me slow, how high does she goLike oh, oh, oh, oh[Verse 2]Know you like a little attitude (Attitude)A little spunk, a little gumptionWell, baby, have a lot of gratitude'Cause I can be sweet or poised or little too feisty to function, yeahSo shut up and just hop in, we gon' ride in styleIf thrill was a sport, I'd be the poster childI listen to none, but I'm all ears for youYou and you, yeah"
102,spotify:track:3nKZknHg5Y5fPB3gow8ACG,Crystal Dolphin,Engelwood,False,0.558,0.776,9,-6.868,0.179,0.33,0.000445,0.41,0.247,128.064,59,[Intro]Hora dorufinDoru fanHora dorufin doru fan doru fon[Hook]Do do do do do doDo da do dooDo da doo doooooDodo do daDo da do doDo do do dooMmmDodo do doDo do doo doDo da do dooOhhDodo do dooDodo do dooDoo dooooo[Instrumental Breakdown][Bridge]Hora dorufinDoru fanHora dorufin doru fan doru fon
103,spotify:track:3d8y0t70g7hw2FOWl9Z4Fm,Ophelia,The Lumineers,False,0.664,0.573,5,-6.519,0.0277,0.613,0.000363,0.0857,0.566,76.023,79,"[Verse 1]Ah, ah, when I was youngerI, I should've known betterAnd I can't feel no remorseAnd you don't feel nothing back[Verse 2]I, I got a new girlfriend hereFeels like he's on topAnd I don't feel no remorseAnd you can't see past my blindness[Chorus]Oh, OpheliaYou've been on my mind, girl, since the floodOh, OpheliaHeaven help the fool who falls in love[Verse 3]I, I got a little paycheckYou got big plans and you gotta move (Whoo!)And I don't feel nothing at allAnd you can't feel nothing small[Pre-Chorus]""Honey, I love you""That's all she wrote"
105,spotify:track:2VOomzT6VavJOGBeySqaMc,Disturbia,Rihanna,False,0.707,0.813,11,-4.515,0.0571,0.0863,0.0,0.168,0.722,124.921,80,"[Intro]Bum bum be-dum, bum bum be-dum bum(What's wrong with me?)Bum bum be-dum, bum bum be-dum bum(Why do I feel like this?)Bum bum be-dum, bum bum be-dum bum(I'm goin' crazy now)Bum bum be-dum, bum bum be-dum bum[Verse 1]No more gas, in the red (Can't even get it started)Nothin' heard, nothin' said (Can't even speak about it)All my life on my head (Don't wanna think about it)Feels like I'm goin' insane, yeah[Pre-Chorus]It's a thief in the night to come and grab you (Ah)It can creep up inside you and consume you (Ah)A disease of the mind, it can control you (Ah)It's too close for comfort, ah[Chorus]Put on your brake lightsYou're in the city of wonderAin't gon' play niceWatch out, you might just go underBetter think twiceYour train of thought will be alteredSo if you must falter, be wise"
