,uri,track_name,artist,explicit,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity,lyrics
51,spotify:track:3GALk45nKwp5pg6zJp7nhm,Out Alpha The Alpha,Megan Thee Stallion,True,0.735,0.638,0,-7.394,0.0937,0.0731,0.0,0.202,0.388,92.03,56,"[GLORIA]They say, ""Boys will be boys,"" man, what a crock of shitThese men, they hold all the cards, it makes me wanna spitThey always fuckin' shit up, they're always makin' a messBut I'ma tell you the secret to my successMen are all stupid, weak little boysThey're not very smart, they just make lots of noiseThey got their nose up my ass, they wanna be teacher's petAnd so I keep 'em on their toes and make those fuckers sweat[GLORIA, with COMPANY](Girl!)Sit on your throne and just act like a queenAnd these boys will be dying to kiss the ringTrain them to beg like the dogs that they areAnd you'll find that it ain't no thing to—[GLORIA, with COMPANY, COMPANY]Out-alpha the alpha, mhm(Outfox the fox) Yeah, outfox the fox, ah(Outsmart all these dummies) Outsmart all these dummies(Out-fuck all these cocks) Out-fuck all these cocks[GLORIA, with COMPANY]They'll cop a feel or smack yo' ass and then they'll suck their little thumbsThese boys all want a kiss from mommy, they're all scummy sacks of cumSo put your foot right on they throats if they are standin' in your wayAnd just make those fuckers pay"
52,spotify:track:0plgpP6pbcptrfbCEHKKcA,Swinging at the Stars,Claire Rosinkranz,False,0.618,0.826,2,-5.785,0.0474,0.0291,0.0037,0.172,0.652,140.12,54,"[Verse 1]Oh, it's not enough for me to see the sun setNo, I want to taste it, I wanna kiss itWanna come inside and make it my bedDrinking all the colors 'til I dream in redFeel my feet dig deep into the grassI could turn green unseen like glassKeep my roots shaking down there in the dirtGetting my fill so full it hurts[Chorus]We're just looking for a good lifeSwinging at the stars, mmhLaying on the concrete, tangled in your armsBefore the day that we die let's find out who we areLaying on the concrete and swinging at the starsSwinging at the, we're swinging at the stars[Post-Chorus]Ladidah, ladidah, ladidah[Verse 2]Divе in the blue, caught under thе wavesFalling into you and your wild embraceWear myself out till the end of my daysWanna be tired when I get to my grave"
53,spotify:track:1AcLopklm3BN9tvIS1Qion,Beautiful World,Bazzi,False,0.633,0.669,9,-5.797,0.0698,0.474,0.0,0.283,0.542,142.596,59,"[Verse 1]Baby, I've been thinkin'We've been missin' out on knowin' us(Searchin' the world, I've been searchin' the world)I've had my reasons to believe inSomethin' bigger than us(Yeah, yeah)[Chorus]Hey-hey, hey-heyI could show you the worldThis beautiful worldYou can knowHey-hey, hey-heyI could show you the worldThis beautiful worldSo unknown[Verse 2]Got a spot out in London, I'll show it to youTrips out to Paris, let's stop by the LouvresPost up in cafés, smoke cigarettes with youAnd we'll look at the locals and guess what they doGirl, I been here before, but with you it feel newYou're lookin' at art, and I'm lookin' at youWhat a beautiful sight (Yeah, yeah)Seeing the world through your eyes, yeah yeah"
55,spotify:track:5CMOwBRA9nShq31cMeMEsE,In This World,GRiZ,False,0.453,0.941,0,-3.101,0.286,0.0501,0.00022,0.206,0.583,184.063,57,"[Chorus]Is there any love in this world?Is there any love in this world?Is there any love in this world of ours?Is there any love in this world?[Drop]Lost that love for each otherLost that love[Instrumental Break][Drop]Spread love to the whole generationIs there any love?[]I kick back, light a spliff while my mind driftsBig love to theI kick back, light a spliff while my mind driftsBig love to theIs there any love[Chorus]Is there any love in this world?Is there any love in this world?Is there any lovе in this world of ours?Is there any love in this world?"
57,spotify:track:0T58JhPBoafZ05W1rIYSKP,Vas a Destrozarme,Mau y Ricky,True,0.659,0.379,1,-5.575,0.122,0.141,0.0,0.124,0.525,72.354,62,"[Letra de ""Vas a Destrozarme""][Intro: Ricky]Sí[Verso 1]A que me piensas cuando tú te ve' con élEs imposible que no, aunque te diga' lo contrarioEsto no parece una amistadDime la vez del hotel del aeropuertoEstaba en escala de un vueloCuarenta minutos de sexo[Coro]No le estoy sugiriendo que le hagas daño a nadiePero si no le termina', baby, vas a destrozarmeHazlo porque quieres, no porque lo pidaPero si no le tеrminas, juro que vas a destrozarme, vas a dеstrozarme[Verso 2: Ricky, Mau]Y las foto' de tu culo que manda' con disimuloDesde el baño que comparten, ¿será que también se las compartes? ¿Será?Estamos tan conectado' que parece que llevamos añosAlgún día será real, pero por ahora nos hacemo' dañoAl principio no dijiste que tenías novio fullPero si me hubiese' conocido antes, sería el novio y no el amante"
58,spotify:track:08dtFS80qE37EvWufccmoK,I Love You,Teen Jesus and the Jean Teasers,False,0.592,0.833,11,-4.606,0.147,0.00692,0.0,0.524,0.334,142.066,48,"I love youI love youLeave my socks on when we go to bedYou never seem to ask whyYou're the only thing in my headYou never seem to ask whyI’ll cry first thing in the morningYou wake up and say it doesn't worry youI know I'm anything but boringBut is that good?I love you I love you I love you I really love youI love you I love you I love you I really love youBut do you mind if I ruin it?Blow it up like I always doDo you mind if I ruin it?Cross my heart and hope for me and you nowMe and you nowI love you, I love youI’ll take off my shoes at the doorAs it hits me on the way outIs this what you signed up forI'm sure, I'm sure, I'm surе"
60,spotify:track:2rm2BZKxr5p5Sa1y7QFC2A,running,Camylio,False,0.546,0.646,2,-7.057,0.0554,0.49,4.09e-05,0.0771,0.488,135.079,49,[Verse 1]In my head there's a placeWhere the darkest of shadesHide their worst parts in meAnd I saved what I couldI paid more than I shouldBut they left hurt in me[Pre-Chorus]Yeah I know you are my better halfBut if I stay there’s no coming backNow I'll let go of your heart of glassI wanna save you from all of that[Chorus]Oh I'll keep runningIn to nothingWith the monster in my headOh I’ll keep runningFeel it comingI'm the monster in my head[Verse 2]Hang up calls number changedI spend al of my daysWishing you where here with meKnowing that you're okayMakes it all worth thе painI can go to sleep easy
62,spotify:track:5EtiQveQFQy0R05hLVDyKv,Fact Check,NCT 127,False,0.758,0.908,5,-2.652,0.113,0.0768,0.0,0.257,0.572,130.012,69,"[엔시티 127 ""FACT CHECK (불가사의; 不可思議)"" 가사][Intro: Mark, Taeyong]That's in the vibeHold up (Hold up, hold up, hold up)Yeah[Verse 1: Taeyong, Mark, Johnny]Iconic move, my motion늘 뭔가 색다른 옷 전시해Soul, emotionBad kid with a strong ego깎아내려 봐도 (Glow)싹 다 보란 듯이 goat (Goat)That's my check, full with the facts접어 의심 그냥 보고 fact check (Fact check)[Pre-Chorus: Jaehyun, Haechan, Doyoung, All, *Mark*]띄워 question, question, question marks in everywhereHow you do that? 아마 그건 DNAMona Lisa never cry, don't you see?Tap, tap, you tappin' all day내 패는 stand, blackjack (*Ah!*)[Chorus: All, Taeil, Taeyong]Check the facts, go check thatCheck the facts, go check thatCheck the stats, go check thatCheck that, check thatCheck the facts, go check thatCheck the facts, go check thatCheck the stats, go check thatCheck that, check that (Let's go)"
66,spotify:track:2qgDbkc1EhW4vaXv8yN1J4,Out of Luck,Tkay Maidza,True,0.767,0.764,5,-4.601,0.252,0.0786,0.0,0.535,0.848,101.845,48,"[Verse 1: Tkay Maidza]Are you out your mind?Lately I've been sobered up with prideExplaining isn't needed at this time againAren't you tired of thinking what's the hype?'Cause I won't roll the dice[Pre-Chorus: Tkay Maidza]It's better I let it dieYour train of thoughts is denialYou're going blind in your disguiseShoulda known but nevermindLike whoWould've ever kept you?If I couldn't get throughNext cueUh-uh-uh[Chorus: Tkay Maidza]Early in the morningYou'll be up and callingI am not that typeSo try another timeEarly in the morningYou messed up, you're lonelyI am not that typеSo try another time, time (You outta luck)Won't go thе way you like (You outta luck)You couldn't change my mind (You outta luck)Good thing I say goodbye (You outta luck)You played yourself this time (You outta luck)"
67,spotify:track:5GFsYPZY1eebEMuO3gfVkG,Only Place,Jamie Miller,False,0.668,0.743,4,-5.85,0.0821,0.0532,0.0,0.228,0.531,121.968,55,"[Verse 1]There was a timeWhen every part of me was part of youAnd every lie you said felt like the truthHearts are gettin' twisted, toxic, narcissisticBut pretty damn convincin', hmmThere was a timeYou thought I would never leave because I couldn'tTill, one of these days, I woke up and I couldFrom screamin' in a kitchen, to swear this time is differentI guess you never listen[Pre-Chorus]You call, I ignore itFor the first timeI'm[Chorus]Closin' my door, changin' the lock, throwin' my keys awayBurnin' your clothes, tearin' the photos out of the picture frameIf you think I'm runnin' back, you're wrongThe only place I'm movin' is onKnock on my doors, screamin' my name, there ain't a chance in hellBeggin' me please, sayin' you'll change, I know it all too wellIf you think I'm runnin' back, you're wrongThe only place I'm movin' is on"
68,spotify:track:1NBRpCH5bimvOtHJWiESAz,Milk,Abby Sage,False,0.703,0.423,2,-8.896,0.0317,0.841,0.00066,0.111,0.601,116.058,44,"[Verse 1]Seven hoursSpend outside with bikes and crowdsSeven poundsBorn to skip, for roads, for hours[Pre-Chorus]Do you miss it?Will you run with me?Do you miss it?Do you leave with me?[Chorus]I wanna drink my milk in my own filthI wanna dress my body in silver silk[Post-Chorus]Just hold my handHold my handHold my hand[Verse 2]Home for hoursSink is full with no one 'roundLiquid soursDrink it and don't make a sound"
69,spotify:track:74Om3rXwl9V1JMzjf1nToZ,All The Way Back,Mitch Rowland,False,0.669,0.301,5,-11.957,0.0357,0.747,0.0277,0.455,0.222,118.108,43,"[Intro][Verse 1]Could not leave it no moreCouldn’t go out in the coldCouldn’t walk away back thereOne less car in the drive and two dogs howlingGoing all the way back home[Verse 2]Carry on topping me upA little more waterCouldn’t walk away back thereMay a tear fall in my wine for John Jones’ gardenGoing all the way back home[Instrumental Break][Verse 3]And the fire takes to the logLike the cold air clings to the fogCarry me away sunshineLa da da, I’s beginning to crackWhether I knew it allGoing all the way back homeMoving all the way back home"
71,spotify:track:4QGGLjKe2TgPdBKVH6FKfR,Blonde,Dogstar,False,0.692,0.631,2,-7.631,0.0278,2.72e-05,0.00165,0.345,0.263,131.957,40,"[Verse 1]Whisper in my earTake away all my fearLay here through the nightDrink with me until it's light[Pre-Chorus]Hold me, don't leave me lonely tonight, tonight[Verse 2]You move across the floorAway from me toward the doorIn my head I grab your wristYou crash back to me with a kiss[Pre-Chorus]If only you could hold me tonight[Chorus]Lay here, can't you stay here?The way you change the dark to lightSave me, what you gave meIs safety from the darkest night[Verse 3]Midnight comes againEnemy or long-lost friendLast night laid me outNow you're all I can think about"
74,spotify:track:0rK3a7tLRVgJBoc2DP3tIX,Dress Code,Mau P,False,0.716,0.94,1,-5.443,0.0539,0.00799,0.728,0.0807,0.737,128.015,55,"[Intro]Hello, honey, are you listening?Tell me, are you really listening? Okay[Chorus]You wanna know the dress code?We don't have a dress codeYou just gotta let go, reallyAnd embrace yourself[Refrain]OkayAnd embrace yourself[Chorus]You wanna know the dress code? OkayWe don't have a dress codeYou wanna know the dress code? OkayWe don't have a dress code[Refrain]You just gotta let go, reallyAnd embrace yoursеlfShh, shut upOkay"
75,spotify:track:2MQ5VghlFqzGh5YsXBzVWZ,Idolize,Dorian Electra,False,0.614,0.751,6,-5.503,0.0454,0.0306,0.000303,0.0571,0.515,134.911,52,"[Intro]IdolizeI-I-IdolizeI-Idolize[Chorus]I— I— Idolize all night, all mineIdolize my bed in the middle of the nightI don't play nice, I scratch, I biteAnd I just might have to idolize your life[Verse 1]If I move, if I break, if I shake, if I slipIf I need, if I breathe, if I ever try to leaveIf I hide, you find, whack-a-mole, grand prizeDig your hole real deep, baby, bury me alive[Pre-Chorus]Love me the way that you likeTreat me how you want to, I'll let you sacrifice my lifeAll eyes on me worldwideTonight, we're gonna idolize[Chorus]I— I— Idolize all night, all mineIdolize my bed in the middle of the nightI don't play nice, I scratch, I biteAnd I just might have to idolize your life"
77,spotify:track:6Y8lGkQk8zhhAm2RqyVYhq,We Do A Lot,Sha Gz,True,0.684,0.858,5,-3.924,0.276,0.365,0.0,0.761,0.76,143.015,49,"[Intro: DThang & Sha Gz]MuddyNah, why brodie geekin like that? (Dead opps)Nah, he geekin'Nah, he geekin', geekin' (RPT, 4Sev, 4Sev)Grrah, grrah, boomAyo, Y to the Gz, Gz to the sky, never put an O before my YHold onIt's that Sha Gz niggaGrrah, grrah, grrah(Emrld)Gang, gang, gangGangHold onGang, gang, gang, niggaGrrah, grrah, grrahGrrahLook, huh?[Chorus: DThang]They know our name in these streets (RPT), we do a lotSpin through my block (4Sev, 4Sev), you could get shotTalkin' 'bout mad smoochies, we do a lot (Smoochies)I know they mad at me 'cause I do a lot (I do a lot)Opp in the spot (Opp in the spot), yo, pass me the knock (Get that nigga)Jackin' with me, unlimited clips, unlimited shotsLike, pull up and, skrrt, sent us the dropShootin' from deep, duckin' police, forty gon' knock"
81,spotify:track:2MBuWN9LjsJSKyGlWSJOXo,pink dress,Humble the Great,False,0.828,0.425,6,-7.903,0.0534,0.645,0.000104,0.186,0.217,112.028,44,"[Verse 1]Wish I could cry like youSpent my whole life trying toInstead I hold it in meSmoking like a chimneyOh, what a waste of timeWish we could drift back toThat place on the island you took me toWake up to the horizonBut now I'm realisingOh, what a perfect[Pre-Chorus]Waste of timeWe spent I never checkedIf we were fine, insteadI made a messOut of theScrambled up piecesYou led to me to believе thatYou'd put them togetherUntil thеn you'll be my[Chorus]Silhouette dream in a pink dress (Ooh)Giving me more when I need less (Ooh)Open your eyes for the sunset (Ooh)It's so beautiful, but it couldn't be more than (Ooh)My silhouette dream in a pink dress (Ooh)Giving me more when I need less (Ooh)Open my eyes for the sunset (Ooh)It's so beautiful, but we couldn't be more (Ooh)"
84,spotify:track:0g9vHRftxmH7IxUQlRoW1Z,Deer in Headlights,Susannah Joffe,False,0.472,0.553,4,-6.38,0.024,0.0758,0.237,0.106,0.3,88.992,38,"[Verse 1]Someone's red Chevy coming headfirst at 3 amThe moon looks dimmer as the headlights start closin' inYou hunt me 'cause I'm a teaseYou want to hang me as your trophy[Chorus]You failed with your hands so you kiss killer machinesHit me on the highway, curse at God for your new truckHating is a sin, but I hate you so much[Verse 2]Antlers twistedGross reflection looking back at meOur Father, forgive me for staining these new leather seats[Pre Chorus]You blast the radio real loudSing about sex and bloodMake your boys proud[Outro Chorus]Hit me on the highway, cursе at God for your new truckHating is a sin, but I hate you so much"
87,spotify:track:5L8dHIMUXtDD3j46d05TqA,Jumoke,Samm Henshaw,False,0.599,0.66,7,-6.066,0.127,0.0533,0.0,0.102,0.437,95.402,45,"[Verse 1]Jumoke, Jumoke, baby, II no go ask for nothingSee, it's you, you give me something moreI beg don’t go take your time 'cause I can't wait longCan’t wait long, no, noSe Jumoke, Jumoke, baby, IOne thing I gotta know from you is (Yeah, yeah)Swear to love me and tell the truth, oh babyAnything I go do, oh, I do for you (For you)I do for you[Chorus]I dey pray for your smile in the morningListen out for your voice in the airDon't you leave me in despair ma se fi mi sileJumoke, Jumoke, JumokeJumoke, Jumoke, JumokeOh, Jumoke, Jumoke, JumokeDon't you leave me in despair, ma se fi mi sileJumoke, Jumoke, Jumoke[Verse 2]Please don't make me wait foreverEku ojo metaO ti re miBut I won't surrenderYou say you love me and yes, I believe soI won't be discreet thoughI want you to know that I'll be your pleasureWa sinmi ori re (Wa sinmi ori re)Wa sinmi ori re (Wa sinmi ori re)Ife mi fun un o ni boundless (Fun un o ni boundless)Fun un o ni boundless"
89,spotify:track:6f13WB2izFqsFFIl5eMdIT,1500 Shawty,TisaKorean,True,0.755,0.835,4,-3.521,0.205,0.0456,0.0,0.295,0.927,72.974,39,"[Intro]Shawty(Come on, folks)I'm 1500 shawty, girl, you know I'm fucked upI'm 1500 shawty, girl, you know I'm fucked up[Chorus]I'm 1500 shawty, girl, you know I'm fucked upI'm 1500 shawty, girl, you know I'm fucked upI'm [?] and I'm lookin' for a slut that wanna suck up1500 shawty, girl, you know I'm fucked upI'm 1500 shawty, girl, you know I'm fucked upI'm 1500 shawty, girl, you know I'm fucked upI'm [?] and I'm lookin' for a slut that wanna suck up1500 shawty, girl, you know I'm fucked up[Verse][?] when I lean itLean it, lean it, lean it, drink itThese bitches, they love the [?]I be pull up on the scene andJust like cookers, she be creamin'Just like scammers, she be schemin'Just like diamonds, I be blingin'Just like, what the fuck? (I'm 15—)I let her introduce, she let me interveneI'm off promethazine, so what's up in yo' jeans?See, I got what she brought, and she got what I bringI got that purple fabuloso, but my cup ain't clean"
90,spotify:track:4HkHmWX6tSbyMIybuForxR,deathrow bby,Namasenda,False,0.657,0.645,9,-5.989,0.0472,0.0406,0.0146,0.193,0.228,141.054,42,"[Verse 1]She's not lazyAlways trying, always dying for the money, for the gravyDark like HadesKerosene on fire, she’s a death row baby[Hook]Scorpio girls got Scorpio thoughtsWater me baby, cover my flawsAnd when you cry, consider my thoughtsI am only happy when you smudge all my lipgloss"
91,spotify:track:0pQudbYpkDgp5NvivZeTTy,ring in ur ear,HUNNY,True,0.522,0.948,8,-5.817,0.0516,0.00339,2.43e-06,0.268,0.72,142.033,47,"[Verse 1]Remember the summer when you bleached my hair?I thought your leather was cool, you had the ring in your earDrugs on the couch with the freaks and ghoulsThought it was forever, thought it was for goodConversations on the night we metThinking better of thoughts that hadn't happened yetOver our folks not being where they shouldThought we would do better, thought we would do good[Pre-Chorus]Didn't have to lie to feel differentlyYou always had a ballDidn't have to lie to feel anythingThey never let you[Chorus]Hang aroundChilling on the outskirts now, where nothing's changedAnd face the crowdYou can hold me downYou can hold me down when I'm outDo-do, do-do-do, do-do-doDo-do, do-do, do-do-do, do-do-do[Verse 2]Dismembering everything about ourselvesPoured into mixtapes for someone elseDying to forge a new connectionFill us up, yeah, fill our deflated heartsDeclarations under midnight blueUltra-lounging the car down Hennepin AvenueShooting film and fucking up our livesWe failed sideways, but hey, we're still alive"
92,spotify:track:1gViTTMR3v0COYuvIHIxVL,Remember Us,John Morgan,False,0.522,0.761,6,-4.335,0.0379,0.0315,0.0,0.109,0.436,142.026,49,"[Verse 1]Oh, baby, tell me what's so wrong with hangin' on to the best of usLettin' the bad parts fade like a cloud of dustAnd holdin' on to the things we loveYour smile was my early mornin' sunrise, blue eyes were my summer skyTill the clouds rolled in and I made 'em cryBut that ain't how I remember us[Chorus]Nah, this ain't a tryin' to stir it up again thingThat you're hearin' me say right now with a whole bottle half drunk downMaybe it's the whiskey talkin'Or maybe it's just a memory walkin'Me back to the good as it getsMakin' me miss evеry kissMaking me wish I could just call you upPut some beer in the truck and ridе around all nightJust like I remember us[Verse 2]Well, I don't know where you're at  nowOr what you're thinkin' 'boutGirl, is it just me?Stuck here in the could-have-beens, caught up in the used to be[Chorus]Nah, this ain't a tryin' to stir it up again thingThat you're hearin' me say right now with a whole bottle half drunk downMaybe it's the whiskey talkin'Or maybe it's just a memory walkin'Me back to the good as it getsMakin' me miss every kissMaking me wish I could just call you upPut some beer in the truck and watch you smile all nightJust like I remember usGirl, just like I remember usOh yeah"
96,spotify:track:3Z19t8pNaAHqlLmz2LuwNa,Best Of Me,Bnxn,False,0.668,0.642,9,-8.366,0.129,0.191,0.000608,0.105,0.477,100.354,62,"[Intro]Hmm-mmmHmm-mmmHmm-hmm-mmmHmm-mmmJae 5[Chorus]Couldn't get the best of meKo ma de s'elomiSee Jah Jah open up the heavens for meAnd put his hands on meSomething ordinary eyes can't seeIn front of all my enemiesSee Jah Jah put a table there for me (table there for me)And put his hands on meYou thought you coulda get the best of me (Oh)Ko ma de s'elomiSee Jah Jah open up the heavens for me (Jah Jah)And put hands on meSomething ordinary eyes can't seeIn front of all my enemiesSee Jah Jah open up a table for meAnd put his hands on me[Verse 1]Something 'bout the weather that I thought I should noteLately it's been raining cats and dogs on the goatJust in case they talking 'bout pen gameThey don't say my name, I don't like the sound of the jokeLooking at the drip, you fit to know say e chokeAnd these girls wan dey follow me, goIf you no know, how you go know?You don't have the slightest idea"
98,spotify:track:4PoCaIK1ATTxQvqtTTXFzz,a lesson in chemistry,Anabel Englund,False,0.744,0.84,8,-6.604,0.0567,0.0161,8.49e-05,0.164,0.319,130.017,41,"[Verse 1]I get caught up in emotionFall and it fades so fastBut with you, it feels like slow motionAnd I wanna make it last[Pre-Chorus]I already knowFeelings come and goIt's calling to my soulOutta my control[Chorus]Can't believeThat you're the one who's been giving me (Giving me)Another lesson in chemistryYou and meMake a reaction from fantasy (Fantasy)I want a lesson in chemistryCan you give it to me?[Post-Chorus]Can you give it to me?(In chemistry)One, two, threeA lesson in chemistry"
